Info 0    [10:59:35.393] Starting TS Server
Info 80   [11:00:41.500] Different program with same set of files:: structureIsReused:: 1
Info 81   [11:00:41.668] DirectoryWatcher:: Triggered with /home/boot/.cache/typescript/4.3/node_modules :: WatchInfo: /home/boot/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 82   [11:00:41.668] Elapsed:: 0.07508100010454655ms DirectoryWatcher:: Triggered with /home/boot/.cache/typescript/4.3/node_modules :: WatchInfo: /home/boot/.cache/typescript/4.3/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 83   [11:00:41.944] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 84   [11:00:42.614] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 14 structureChanged: true Elapsed: 670.4692000001669ms
Info 85   [11:00:42.614] Project '/dev/null/inferredProject1*' (Inferred)
Info 86   [11:00:42.614] 	Files (597)

Info 87   [11:00:42.614] -----------------------------------------------
Info 88   [11:00:44.444] Before ensureProjectForOpenFiles:
Info 89   [11:00:44.445] After ensureProjectForOpenFiles:
Info 90   [11:00:44.445] got projects updated in background, updating diagnostics for /home/boot/Public/www/ember-svelte-example/app/ember-cli-build.js
Info 91   [11:00:58.094] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 92   [11:00:58.149] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 15 structureChanged: false Elapsed: 54.5487930001691ms
Info 93   [11:00:58.149] Different program with same set of files:: structureIsReused:: 2
Info 94   [11:00:58.918] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 95   [11:00:58.968] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 16 structureChanged: false Elapsed: 50.052875000052154ms
Info 96   [11:00:58.968] Different program with same set of files:: structureIsReused:: 2
Info 97   [11:00:59.304] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 98   [11:00:59.341] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 17 structureChanged: false Elapsed: 36.50536799989641ms
Info 99   [11:00:59.341] Different program with same set of files:: structureIsReused:: 2
Info 100  [11:01:00.775] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 101  [11:01:00.856] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 18 structureChanged: false Elapsed: 81.0140319999773ms
Info 102  [11:01:00.856] Different program with same set of files:: structureIsReused:: 2
Info 103  [11:01:10.904] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 104  [11:01:10.976] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 19 structureChanged: false Elapsed: 72.0062840001192ms
Info 105  [11:01:10.977] Different program with same set of files:: structureIsReused:: 2
Info 106  [11:01:16.227] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 107  [11:01:16.297] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 20 structureChanged: false Elapsed: 70.27051900001243ms
Info 108  [11:01:16.297] Different program with same set of files:: structureIsReused:: 2
Info 109  [11:01:18.403] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 110  [11:01:18.456] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 21 structureChanged: false Elapsed: 52.900869000004604ms
Info 111  [11:01:18.456] Different program with same set of files:: structureIsReused:: 2
Info 112  [11:01:22.601] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 113  [11:01:22.667] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 22 structureChanged: false Elapsed: 65.8663129999768ms
Info 114  [11:01:22.667] Different program with same set of files:: structureIsReused:: 2
Info 115  [11:01:22.668] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 116  [11:01:22.716] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 23 structureChanged: false Elapsed: 47.39870500005782ms
Info 117  [11:01:22.716] Different program with same set of files:: structureIsReused:: 2
Info 118  [11:01:22.997] Starting updateGraphWorker: Project: /dev/null/inferredProject1*
Info 119  [11:01:23.055] Finishing updateGraphWorker: Project: /dev/null/inferredProject1* Version: 24 structureChanged: false Elapsed: 57.35694500012323ms
Info 120  [11:01:23.055] Different program with same set of files:: structureIsReused:: 2
Info 121  [11:03:42.362] DirectoryWatcher:: Triggered with /home/boot/Public/www/ember-svelte-example/app/node_modules/svelte-loader 0:: WatchInfo: /home/boot/Public/www/ember-svelte-example/app/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 122  [11:03:42.362] Elapsed:: 0.48348699999041855ms DirectoryWatcher:: Triggered with /home/boot/Public/www/ember-svelte-example/app/node_modules/svelte-loader 0:: WatchInfo: /home/boot/Public/www/ember-svelte-example/app/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 123  [11:03:42.362] DirectoryWatcher:: Triggered with /home/boot/Public/www/ember-svelte-example/app/node_modules/svelte-loader 0:: WatchInfo: /home/boot/Public/www/ember-svelte-example/app/node_modules 1 undefined WatchType: node_modules for closed script infos in them
Info 124  [11:03:42.363] Elapsed:: 0.5828350000083447ms DirectoryWatcher:: Triggered with /home/boot/Public/www/ember-svelte-example/app/node_modules/svelte-loader 0:: WatchInfo: /home/boot/Public/www/ember-svelte-example/app/node_modules 1 undefined WatchType: node_modules for closed script infos in them
Info 125  [11:03:42.797] FileWatcher:: Triggered with /home/boot/Public/www/ember-svelte-example/app/package.json 1:: WatchInfo: /home/boot/Public/www/ember-svelte-example/app/package.json 250 undefined WatchType: package.json file for import suggestions
Info 126  [11:03:42.798] Elapsed:: 1.236547000007704ms FileWatcher:: Triggered with /home/boot/Public/www/ember-svelte-example/app/package.json 1:: WatchInfo: /home/boot/Public/www/ember-svelte-example/app/package.json 250 undefined WatchType: package.json file for import suggestions
Info 127  [11:04:13.481] DirectoryWatcher:: Triggered with /home/boot/Public/www/ember-svelte-example/app/node_modules/ember-modifier 0:: WatchInfo: /home/boot/Public/www/ember-svelte-example/app/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 128  [11:04:13.481] Elapsed:: 0.07350699999369681ms DirectoryWatcher:: Triggered with /home/boot/Public/www/ember-svelte-example/app/node_modules/ember-modifier 0:: WatchInfo: /home/boot/Public/www/ember-svelte-example/app/node_modules 1 undefined Project: /dev/null/inferredProject1* WatchType: Failed Lookup Locations
Info 129  [11:04:13.481] DirectoryWatcher:: Triggered with /home/boot/Public/www/ember-svelte-example/app/node_modules/ember-modifier 0:: WatchInfo: /home/boot/Public/www/ember-svelte-example/app/node_modules 1 undefined WatchType: node_modules for closed script infos in them
Info 130  [11:04:13.482] Elapsed:: 0.32778499997220933ms DirectoryWatcher:: Triggered with /home/boot/Public/www/ember-svelte-example/app/node_modules/ember-modifier 0:: WatchInfo: /home/boot/Public/www/ember-svelte-example/app/node_modules 1 undefined WatchType: node_modules for closed script infos in them
Info 131  [11:04:14.806] FileWatcher:: Triggered with /home/boot/Public/www/ember-svelte-example/app/package.json 1:: WatchInfo: /home/boot/Public/www/ember-svelte-example/app/package.json 250 undefined WatchType: package.json file for import suggestions
Info 132  [11:04:14.806] Elapsed:: 0.4924159999936819ms FileWatcher:: Triggered with /home/boot/Public/www/ember-svelte-example/app/package.json 1:: WatchInfo: /home/boot/Public/www/ember-svelte-example/app/package.json 250 undefined WatchType: package.json file for import suggestions
Info 133  [11:04:59.590] Search path: /home/boot/Public/www/ember-svelte-example/app/app/modifiers
Info 134  [11:04:59.591] For info: /home/boot/Public/www/ember-svelte-example/app/app/modifiers/svelte.js :: No config files found.
Info 135  [11:04:59.597] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 136  [11:04:59.791] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 1 structureChanged: true Elapsed: 194.33670599991456ms
Info 137  [11:04:59.791] Project '/dev/null/inferredProject2*' (Inferred)
Info 138  [11:04:59.792] 	Files (135)

Info 139  [11:04:59.792] -----------------------------------------------
Info 140  [11:04:59.797] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 141  [11:04:59.832] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 2 structureChanged: false Elapsed: 35.63177999993786ms
Info 142  [11:04:59.832] Different program with same set of files:: structureIsReused:: 2
Info 143  [11:05:54.608] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 144  [11:05:54.655] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 3 structureChanged: false Elapsed: 46.525136000011116ms
Info 145  [11:05:54.655] Different program with same set of files:: structureIsReused:: 2
Info 146  [11:10:19.597] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 147  [11:10:19.641] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 4 structureChanged: false Elapsed: 43.145621000090614ms
Info 148  [11:10:19.641] Different program with same set of files:: structureIsReused:: 2
Info 149  [11:10:19.932] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 150  [11:10:19.972] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 5 structureChanged: false Elapsed: 40.49419700005092ms
Info 151  [11:10:19.973] Different program with same set of files:: structureIsReused:: 2
Info 152  [11:10:20.259] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 153  [11:10:20.300] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 6 structureChanged: false Elapsed: 41.182305000023916ms
Info 154  [11:10:20.300] Different program with same set of files:: structureIsReused:: 2
Info 155  [11:10:20.874] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 156  [11:10:20.908] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 7 structureChanged: false Elapsed: 34.512668000068516ms
Info 157  [11:10:20.908] Different program with same set of files:: structureIsReused:: 2
Info 158  [11:10:22.468] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 159  [11:10:22.506] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 8 structureChanged: false Elapsed: 37.614171999972314ms
Info 160  [11:10:22.506] Different program with same set of files:: structureIsReused:: 2
Info 161  [11:10:23.820] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 162  [11:10:23.853] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 9 structureChanged: false Elapsed: 32.98458099993877ms
Info 163  [11:10:23.853] Different program with same set of files:: structureIsReused:: 2
Info 164  [11:10:25.057] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 165  [11:10:25.090] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 10 structureChanged: false Elapsed: 33.12649299995974ms
Info 166  [11:10:25.090] Different program with same set of files:: structureIsReused:: 2
Info 167  [11:10:25.883] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 168  [11:10:25.918] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 11 structureChanged: false Elapsed: 34.97195199993439ms
Info 169  [11:10:25.918] Different program with same set of files:: structureIsReused:: 2
Info 170  [11:10:26.227] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 171  [11:10:26.258] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 12 structureChanged: false Elapsed: 31.13369999988936ms
Info 172  [11:10:26.258] Different program with same set of files:: structureIsReused:: 2
Info 173  [11:10:27.060] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 174  [11:10:27.094] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 13 structureChanged: false Elapsed: 33.70734700001776ms
Info 175  [11:10:27.094] Different program with same set of files:: structureIsReused:: 2
Info 176  [11:10:27.366] getCompletionData: Get current token: 0.02774399984627962
Info 177  [11:10:27.366] getCompletionData: Is inside comment: 0.11051699984818697
Info 178  [11:10:27.366] getCompletionData: Get previous token 1: 0.0796040000859648
Info 179  [11:10:27.366] getCompletionData: Get previous token 2: 0.10179500002413988
Info 180  [11:10:27.367] getCompletionsAtPosition: isCompletionListBlocker: 0.5127439999487251
Info 181  [11:10:27.367] Returning an empty list because completion was requested in an invalid position.
Info 182  [11:10:27.385] getCompletionData: Get current token: 0.011731999926269054
Info 183  [11:10:27.385] getCompletionData: Is inside comment: 0.05080499988980591
Info 184  [11:10:27.385] getCompletionData: Get previous token 1: 0.040154000045731664
Info 185  [11:10:27.385] getCompletionData: Get previous token 2: 0.039742999942973256
Info 186  [11:10:27.385] getCompletionsAtPosition: isCompletionListBlocker: 0.0054419999942183495
Info 187  [11:10:27.385] Returning an empty list because completion was requested in an invalid position.
Info 188  [11:10:27.388] getCompletionData: Get current token: 0.011716000037267804
Info 189  [11:10:27.388] getCompletionData: Is inside comment: 0.051036000018939376
Info 190  [11:10:27.388] getCompletionData: Get previous token 1: 0.03990900004282594
Info 191  [11:10:27.389] getCompletionData: Get previous token 2: 0.039145000046119094
Info 192  [11:10:27.389] getCompletionsAtPosition: isCompletionListBlocker: 0.004797999979928136
Info 193  [11:10:27.389] Returning an empty list because completion was requested in an invalid position.
Info 194  [11:10:31.454] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 195  [11:10:31.483] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 14 structureChanged: false Elapsed: 28.79052499984391ms
Info 196  [11:10:31.483] Different program with same set of files:: structureIsReused:: 2
Info 197  [11:10:31.837] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 198  [11:10:31.871] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 15 structureChanged: false Elapsed: 34.033429000061005ms
Info 199  [11:10:31.872] Different program with same set of files:: structureIsReused:: 2
Info 200  [11:10:32.181] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 201  [11:10:32.219] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 16 structureChanged: false Elapsed: 38.05245300009847ms
Info 202  [11:10:32.219] Different program with same set of files:: structureIsReused:: 2
Info 203  [11:10:32.845] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 204  [11:10:32.873] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 17 structureChanged: false Elapsed: 28.73544600000605ms
Info 205  [11:10:32.873] Different program with same set of files:: structureIsReused:: 2
Info 206  [11:10:34.672] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 207  [11:10:34.699] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 18 structureChanged: false Elapsed: 26.76598300016485ms
Info 208  [11:10:34.699] Different program with same set of files:: structureIsReused:: 2
Info 209  [11:10:51.394] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 210  [11:10:51.440] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 19 structureChanged: false Elapsed: 46.30897300015204ms
Info 211  [11:10:51.440] Different program with same set of files:: structureIsReused:: 2
Info 212  [11:11:00.214] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 213  [11:11:00.260] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 20 structureChanged: false Elapsed: 45.63574400008656ms
Info 214  [11:11:00.260] Different program with same set of files:: structureIsReused:: 2
Info 215  [11:11:01.115] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 216  [11:11:01.149] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 21 structureChanged: false Elapsed: 33.965681000147015ms
Info 217  [11:11:01.149] Different program with same set of files:: structureIsReused:: 2
Info 218  [11:11:02.611] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 219  [11:11:02.644] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 22 structureChanged: false Elapsed: 32.89153999998234ms
Info 220  [11:11:02.644] Different program with same set of files:: structureIsReused:: 2
Info 221  [11:11:05.435] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
Info 222  [11:11:05.480] Finishing updateGraphWorker: Project: /dev/null/inferredProject2* Version: 23 structureChanged: false Elapsed: 44.93870499986224ms
Info 223  [11:11:05.480] Different program with same set of files:: structureIsReused:: 2
Info 224  [11:11:05.954] Starting updateGraphWorker: Project: /dev/null/inferredProject2*
